nen3610id,code,syntax_aantaldoorstroomopeningen,syntax_afslagpeil,syntax_afvoercoefficient,syntax_breedteopening,syntax_categorie,syntax_code,syntax_created_date,syntax_detailniveaugeometrie,syntax_drempelpeil,syntax_featuretype,syntax_filteruitstroming,syntax_functiegemaal,syntax_globalid,syntax_hyperlink,syntax_indicatiewaterkerend,syntax_kerendehoogte,syntax_last_edited_date,syntax_lvpublicatiedatum,syntax_maximalecapaciteit,syntax_metadataid,syntax_naam,syntax_namespace,syntax_nen3610id,syntax_objectid,syntax_ontwerpbuitenwaterstand,syntax_openingspeil,syntax_openkeerpeil,syntax_opmerking,syntax_richting,syntax_signaleringspeil,syntax_sluitpeil,syntax_statusleggerwatersysteem,syntax_statusleggerwaterveiligheid,syntax_statusobject,syntax_typewaterkerendeconstructie,syntax_waterkeringid,syntax_geometry,syntax_oordeel,general_000_pomp_aantal_pompen,general_001_pomp_capaciteit,validate_000_aantal_pompen_gt_0,validate_001_capaciteit_gt_0,validate_002_geen_overlap,rating,valid,invalid,invalid_critical,invalid_non_critical,ignored,summary,tags_assigned,tags_invalid,date_check
NL.WBHCODE.12.GEMAAL.KGM-Q-29353,KGM-Q-29353,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29318,KGM-Q-29318,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-CB-3729,KGM-CB-3729,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,opmaling -> NULL (fouten: 6),,,nee -> NULL (fouten: 6),nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29352,KGM-Q-29352,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29350,KGM-Q-29350,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29351,KGM-Q-29351,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29253,KGM-Q-29253,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29268,KGM-Q-29268,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29257,KGM-Q-29257,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-34267,KGM-Q-34267,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29243,KGM-Q-29243,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29323,KGM-Q-29323,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-AA-2,KGM-AA-2,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,ja -> NULL (fouten: 6),nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29266,KGM-Q-29266,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29252,KGM-Q-29252,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29267,KGM-Q-29267,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-20399,KGM-Q-20399,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-20415,KGM-Q-20415,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-20400,KGM-Q-20400,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,ja -> NULL (fouten: 6),nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29264,KGM-Q-29264,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29247,KGM-Q-29247,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29250,KGM-Q-29250,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29265,KGM-Q-29265,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29246,KGM-Q-29246,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-JL-2158,KGM-JL-2158,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-20416,KGM-Q-20416,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29262,KGM-Q-29262,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29261,KGM-Q-29261,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-20418,KGM-Q-20418,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,ja -> NULL (fouten: 6),nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29249,KGM-Q-29249,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-29251,KGM-Q-29251,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-20398,KGM-Q-20398,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-OH-11,KGM-OH-11,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-20417,KGM-Q-20417,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,ja -> NULL (fouten: 6),nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-20414,KGM-Q-20414,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-P-14906,KGM-P-14906,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,onderbemaling -> NULL (fouten: 6),,,,nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
NL.WBHCODE.12.GEMAAL.KGM-Q-20402,KGM-Q-20402,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,NaT -> NULL (fouten: 1),<NA> -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,afvoergemaal -> NULL (fouten: 6),,,ja -> NULL (fouten: 6),nan -> NULL (fouten: 1),NaT -> NULL (fouten: 1),,,,,,,(fouten: 2),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,nan -> NULL (fouten: 1),nan -> NULL (fouten: 1),,,,,,,False,0.0,0.0,False,False,True,1,2,0;1,0;1,,,aantal pompen = 0;capaciteit = 0,,,2025-06-06T08:52:12.186353
